transaction_id,merchant_id,product_id,amount,transaction_date,payment_mode,card_type
TXN01953,M002,P1233,4897,02-05-2023,Cash,Amex
TXN01954,M002,P3074,1436,21-01-2023,Card,Master
TXN01955,M003,P0538,3973,16-08-2023,Cash,Amex
TXN01956,M003,P0452,2861,02-07-2023,Cash,NA
TXN01957,M003,P0644,727,18-04-2023,Card,Visa
TXN01958,M001,P3261,2057,26-07-2023,Cash,NA
TXN01959,M002,P3921,2518,16-03-2023,Card,Visa
TXN01960,M002,P3639,1053,02-06-2023,UPI,Amex
TXN01961,M001,P1141,969,03-09-2023,Cash,NA
TXN01962,M002,P0786,3270,23-04-2023,Card,Visa
TXN01963,M003,P2352,1409,10-12-2023,UPI,Master
TXN01964,M003,P3391,1358,28-10-2023,Card,Amex
TXN01965,M001,P2493,2488,27-02-2023,Card,Visa
TXN01966,M003,P2812,1381,15-08-2023,Cash,Visa
TXN01967,M001,P4195,2951,11-06-2023,Cash,Visa
TXN01968,M001,P3076,2404,29-04-2023,Cash,Master
TXN01969,M003,P3906,939,15-03-2023,UPI,NA
TXN01970,M002,P1406,1884,21-09-2023,Cash,Master
TXN01971,M003,P1479,4386,30-01-2023,Cash,NA
TXN01972,M001,P1846,3821,01-04-2023,Card,Visa
TXN01973,M002,P3729,1122,27-05-2023,Cash,NA
TXN01974,M001,P4285,1614,10-04-2023,Card,NA
TXN01975,M003,P2091,150,11-06-2023,UPI,Visa
TXN01976,M001,P0838,3760,29-03-2023,UPI,Master
TXN01977,M002,P1726,3191,17-05-2023,Card,Master
TXN01978,M002,P2587,3022,12-08-2023,Card,NA
TXN01979,M002,P0564,1644,26-08-2023,Card,Master
TXN01980,M001,P3790,327,19-10-2023,UPI,NA
TXN01981,M002,P1141,2797,29-09-2023,Cash,Master
TXN01982,M003,P2228,3143,12-05-2023,Card,NA
TXN01983,M001,P1724,2010,25-03-2023,UPI,Amex
TXN01984,M001,P1215,3144,12-05-2023,UPI,Visa
TXN01985,M001,P0424,3209,19-01-2023,UPI,Master
TXN01986,M002,P3520,3329,08-12-2023,UPI,NA
TXN01987,M003,P1387,380,17-02-2023,Cash,Master
TXN01988,M003,P1121,116,14-05-2023,UPI,Amex
TXN01989,M002,P2233,3457,17-11-2023,Card,Master
TXN01990,M001,P1261,3580,15-01-2023,Card,Amex
TXN01991,M001,P3709,546,03-11-2023,Card,NA
TXN01992,M003,P0776,335,05-07-2023,Card,Master
TXN01993,M002,P1078,1311,07-03-2023,UPI,Visa
TXN01994,M002,P4767,4673,11-07-2023,Card,Visa
TXN01995,M001,P1606,4264,10-10-2023,UPI,Visa
TXN01996,M002,P2160,3483,09-11-2023,UPI,Amex
TXN01997,M002,P3851,635,05-02-2023,UPI,Visa
TXN01998,M003,P1129,2999,14-12-2023,UPI,NA
TXN01999,M001,P1474,1992,30-07-2023,Card,Master
TXN02000,M002,P4691,493,11-08-2023,UPI,Master
TXN02001,M001,P1804,3162,29-07-2023,Card,NA
TXN02002,M001,P2679,1179,17-06-2023,Cash,Master
TXN02003,M001,P1813,2095,31-12-2023,UPI,Visa
TXN02004,M001,P3747,1228,01-06-2023,Card,Amex
TXN02005,M001,P0528,2230,03-06-2023,Cash,Master
TXN02006,M002,P4765,2952,28-02-2023,Card,Amex
TXN02007,M001,P3354,2251,17-01-2023,Cash,Master
TXN02008,M002,P3676,1320,17-05-2023,Card,Visa
TXN02009,M001,P3982,1468,29-05-2023,Card,NA
TXN02010,M003,P0963,3728,24-10-2023,UPI,Master
TXN02011,M001,P0827,3761,03-09-2023,Card,NA
TXN02012,M002,P3408,4431,14-09-2023,UPI,Amex
TXN02013,M002,P1973,3080,29-05-2023,Cash,Amex
TXN02014,M002,P0394,2691,06-08-2023,UPI,Master
TXN02015,M002,P2717,3750,11-05-2023,UPI,Visa
TXN02016,M001,P4196,2334,22-11-2023,UPI,Master
TXN02017,M001,P2156,299,06-03-2023,UPI,Amex
TXN02018,M002,P3515,2062,05-02-2023,UPI,Amex
TXN02019,M002,P0593,2077,21-11-2023,Card,Visa
TXN02020,M001,P2250,675,07-06-2023,Cash,Visa
TXN02021,M002,P2210,2056,14-04-2023,Card,Amex
TXN02022,M003,P4966,1590,09-05-2023,Cash,Amex
TXN02023,M002,P1227,973,21-09-2023,Card,Visa
TXN02024,M001,P4471,2543,20-06-2023,Card,Amex
TXN02025,M002,P3842,4122,16-06-2023,Cash,Amex
TXN02026,M002,P3157,4292,12-08-2023,Cash,Visa
TXN02027,M003,P1892,3928,28-06-2023,Card,NA
TXN02028,M002,P1182,399,26-09-2023,Cash,Master
TXN02029,M003,P3981,915,15-05-2023,UPI,Visa
TXN02030,M001,P3044,1345,09-09-2023,Card,Visa
TXN02031,M001,P1224,4737,18-06-2023,UPI,Master
TXN02032,M001,P3758,2637,05-11-2023,UPI,NA
TXN02033,M001,P1400,3447,05-07-2023,Card,Amex
TXN02034,M001,P1226,2636,12-03-2023,Card,Master
TXN02035,M001,P0038,4430,04-09-2023,UPI,Amex
TXN02036,M001,P2179,4485,14-08-2023,Card,Master
TXN02037,M001,P2138,358,05-09-2023,UPI,Visa
TXN02038,M002,P1725,2033,07-01-2023,Cash,Master
TXN02039,M003,P3175,1018,14-01-2023,UPI,Master
TXN02040,M002,P1253,4076,22-05-2023,Cash,Visa
TXN02041,M002,P1300,2730,30-09-2023,UPI,NA
TXN02042,M002,P4836,2980,23-09-2023,Cash,NA
TXN02043,M001,P1552,4447,11-04-2023,Cash,Amex
TXN02044,M003,P2301,3394,24-07-2023,Card,Visa
TXN02045,M001,P0521,4722,29-12-2023,Card,NA
TXN02046,M003,P2902,2591,19-04-2023,UPI,Visa
TXN02047,M003,P3327,4212,05-04-2023,Card,Visa
TXN02048,M001,P3902,4414,06-09-2023,UPI,Amex
TXN02049,M002,P0364,3838,03-04-2023,Cash,Visa
TXN02050,M001,P0538,4235,30-04-2023,Cash,NA
TXN02051,M001,P1887,2940,16-12-2023,UPI,Visa
TXN02052,M003,P0099,1119,16-05-2023,Cash,NA
TXN02053,M003,P2612,4338,01-09-2023,Cash,NA
TXN02054,M001,P4402,656,19-08-2023,UPI,NA
TXN02055,M002,P4105,2784,17-06-2023,Card,Amex
TXN02056,M003,P3816,577,25-03-2023,Cash,Visa
TXN02057,M003,P0311,3535,20-10-2023,Card,Amex
TXN02058,M003,P0519,2484,22-09-2023,Cash,NA
TXN02059,M002,P2131,2300,02-03-2023,UPI,Visa
TXN02060,M003,P2786,3740,20-08-2023,Cash,Master
TXN02061,M002,P0751,2467,22-01-2023,Card,Master
TXN02062,M003,P4765,4402,23-05-2023,UPI,Visa
TXN02063,M001,P1677,2200,06-10-2023,Cash,Visa
TXN02064,M001,P4355,3336,10-06-2023,Cash,NA
TXN02065,M002,P3203,4315,25-03-2023,Card,Amex
TXN02066,M002,P2626,4879,19-11-2023,Card,Visa
TXN02067,M001,P4145,451,25-05-2023,UPI,Master
TXN02068,M001,P0958,1006,09-08-2023,Cash,NA
TXN02069,M003,P1346,1410,22-11-2023,Cash,Visa
TXN02070,M001,P2483,4640,07-06-2023,Card,Master
TXN02071,M001,P1409,1183,22-09-2023,Card,Master
TXN02072,M001,P1882,2588,02-05-2023,Card,Amex
TXN02073,M003,P4151,3853,03-01-2023,Cash,Visa
TXN02074,M002,P2401,2426,24-04-2023,UPI,Amex
TXN02075,M003,P2211,4969,22-09-2023,Cash,Amex
TXN02076,M003,P0721,3992,20-09-2023,UPI,Amex
TXN02077,M002,P1949,1297,23-04-2023,Card,Master
TXN02078,M002,P2764,2439,18-03-2023,UPI,NA
TXN02079,M003,P2562,3696,21-09-2023,Cash,Master
TXN02080,M003,P3695,1853,02-08-2023,Card,Master
TXN02081,M001,P4127,4509,20-06-2023,Card,Amex
TXN02082,M001,P4883,4458,25-08-2023,Cash,NA
TXN02083,M003,P2198,3036,22-02-2023,Card,NA
TXN02084,M003,P4722,1164,13-03-2023,Cash,NA
TXN02085,M002,P0706,4281,27-11-2023,Cash,NA
TXN02086,M001,P3090,763,29-11-2023,UPI,Visa
TXN02087,M001,P2524,170,05-01-2023,Cash,NA
TXN02088,M003,P0896,3812,13-11-2023,Cash,Visa
TXN02089,M002,P2633,2875,02-09-2023,UPI,Visa
TXN02090,M001,P1131,205,29-08-2023,Card,NA
TXN02091,M003,P3343,3362,14-04-2023,UPI,Visa
TXN02092,M001,P4398,2114,16-04-2023,UPI,Amex
TXN02093,M002,P1905,946,17-01-2023,UPI,Amex
TXN02094,M001,P4413,455,22-03-2023,UPI,NA
TXN02095,M001,P4473,4183,07-04-2023,Cash,Visa
TXN02096,M002,P3856,1677,15-05-2023,UPI,NA
TXN02097,M002,P1428,2317,28-02-2023,UPI,NA
TXN02098,M003,P0195,2706,20-09-2023,Card,Master
TXN02099,M001,P1461,1180,06-12-2023,Cash,Master
TXN02100,M003,P1468,2866,13-03-2023,UPI,NA
TXN02101,M001,P4988,3300,12-03-2023,Cash,NA
TXN02102,M003,P1563,1110,19-10-2023,Card,Visa
TXN02103,M003,P3525,1927,02-07-2023,Card,Master
TXN02104,M001,P2514,4758,07-06-2023,UPI,Visa
TXN02105,M002,P4154,1584,12-05-2023,Cash,Amex
TXN02106,M001,P0404,373,11-01-2023,UPI,NA
TXN02107,M003,P0303,4365,07-09-2023,Card,Master
TXN02108,M003,P3859,2234,01-12-2023,Cash,Amex
TXN02109,M003,P1895,4324,17-10-2023,UPI,Amex
TXN02110,M001,P2182,563,12-12-2023,UPI,Amex
TXN02111,M003,P1108,4284,17-06-2023,Cash,Master
TXN02112,M003,P1559,1884,12-04-2023,UPI,Amex
TXN02113,M002,P2909,3081,15-06-2023,UPI,Master
TXN02114,M002,P0259,1919,08-11-2023,Cash,NA
TXN02115,M003,P2849,3218,16-01-2023,Cash,Master
TXN02116,M001,P2017,1603,03-09-2023,UPI,NA
TXN02117,M001,P4106,377,23-08-2023,Cash,NA
TXN02118,M002,P0128,4054,28-08-2023,UPI,Amex
TXN02119,M001,P2072,3382,17-07-2023,Card,Visa
TXN02120,M003,P2290,1087,14-09-2023,UPI,Visa
TXN02121,M002,P1443,744,14-08-2023,UPI,Amex
TXN02122,M003,P1609,482,05-12-2023,Card,NA
TXN02123,M003,P4423,3039,05-05-2023,Card,Master
TXN02124,M002,P3312,4870,22-07-2023,Cash,Amex
TXN02125,M002,P0211,4169,16-02-2023,Cash,Amex
TXN02126,M001,P3514,4272,26-11-2023,Cash,Master
TXN02127,M002,P3385,3425,09-10-2023,UPI,Master
TXN02128,M001,P3523,3083,27-05-2023,Cash,NA
TXN02129,M002,P1290,3586,03-03-2023,Cash,Amex
TXN02130,M003,P1159,1841,19-05-2023,Cash,Master
TXN02131,M003,P4136,2981,16-11-2023,UPI,Amex
TXN02132,M003,P4746,1479,09-10-2023,Cash,NA
TXN02133,M001,P1553,4666,21-06-2023,UPI,Visa
TXN02134,M003,P1373,370,27-11-2023,Card,NA
TXN02135,M001,P4100,298,17-03-2023,UPI,NA
TXN02136,M001,P4522,1563,04-06-2023,Card,Master
TXN02137,M001,P1519,2274,28-07-2023,Cash,NA
TXN02138,M003,P2536,2042,04-04-2023,Cash,NA
TXN02139,M002,P1992,981,04-11-2023,UPI,Master
TXN02140,M001,P3344,3963,11-10-2023,Card,Visa
TXN02141,M002,P0941,4219,13-04-2023,UPI,Amex
TXN02142,M002,P0579,3199,22-06-2023,Cash,NA
TXN02143,M003,P1226,4907,10-05-2023,Cash,Master
TXN02144,M001,P1795,2445,17-11-2023,Card,Amex
TXN02145,M003,P4722,4588,27-06-2023,Cash,NA
TXN02146,M003,P0861,2815,28-01-2023,Cash,NA
TXN02147,M002,P3174,3065,14-01-2023,Card,Amex
TXN02148,M001,P0301,1171,08-04-2023,Cash,NA
TXN02149,M002,P3477,956,21-11-2023,UPI,Visa
TXN02150,M001,P4989,1542,29-08-2023,Cash,NA
TXN02151,M001,P4160,2664,09-12-2023,Cash,Amex
TXN02152,M002,P1041,2118,28-10-2023,Cash,Amex
TXN02153,M003,P1197,4615,08-09-2023,Card,Visa
TXN02154,M003,P2193,4802,13-04-2023,Cash,Amex
TXN02155,M002,P0034,2766,23-06-2023,Cash,Visa
TXN02156,M001,P2234,2312,06-06-2023,Card,NA
TXN02157,M001,P3361,2691,13-03-2023,UPI,Visa
TXN02158,M003,P0188,2606,16-09-2023,Cash,Visa
TXN02159,M003,P3288,1677,25-11-2023,UPI,Master
TXN02160,M002,P2063,2244,16-06-2023,Card,NA
TXN02161,M001,P4549,3333,05-03-2023,Card,Visa
TXN02162,M002,P4099,636,28-07-2023,UPI,Amex
TXN02163,M003,P2028,1542,15-12-2023,Card,Visa
TXN02164,M003,P0357,4565,08-03-2023,UPI,Master
TXN02165,M003,P3127,4526,12-08-2023,Cash,NA
TXN02166,M002,P2451,4874,28-07-2023,Cash,NA
TXN02167,M001,P1567,4520,25-12-2023,UPI,Visa
TXN02168,M003,P1143,3806,07-05-2023,Card,Amex
TXN02169,M001,P1803,4567,01-11-2023,Card,NA
TXN02170,M003,P4557,2458,21-07-2023,Card,Visa
TXN02171,M001,P0913,1943,15-08-2023,Card,Master
TXN02172,M002,P1994,4621,25-09-2023,UPI,Visa
TXN02173,M002,P1375,946,27-05-2023,UPI,NA
TXN02174,M001,P2045,3527,08-01-2023,UPI,Master
TXN02175,M001,P3582,2232,13-07-2023,UPI,NA
TXN02176,M002,P3598,280,21-01-2023,Card,Master
TXN02177,M002,P3816,323,08-11-2023,Card,NA
TXN02178,M002,P1599,3810,20-05-2023,Cash,Visa
TXN02179,M002,P0068,251,28-07-2023,UPI,Amex
TXN02180,M001,P4333,3723,29-04-2023,Cash,Amex
TXN02181,M002,P0307,2874,13-12-2023,Cash,Visa
TXN02182,M001,P4839,2190,22-06-2023,UPI,NA
TXN02183,M002,P0767,4984,01-05-2023,UPI,Visa
TXN02184,M002,P1054,4417,29-01-2023,Card,Amex
TXN02185,M003,P2878,3789,11-06-2023,Cash,Visa
TXN02186,M003,P1222,4283,18-08-2023,Card,Master
TXN02187,M001,P2698,1853,08-12-2023,UPI,Master
TXN02188,M002,P4820,4889,23-03-2023,Card,NA
TXN02189,M002,P4240,4477,19-04-2023,UPI,Amex
TXN02190,M003,P1553,1213,11-01-2023,UPI,Visa
TXN02191,M001,P0355,3192,11-12-2023,UPI,Visa
TXN02192,M003,P1590,4625,17-01-2023,Card,Master
TXN02193,M001,P2096,2093,04-04-2023,UPI,Amex
TXN02194,M003,P4166,3277,31-12-2023,Cash,Amex
TXN02195,M001,P3202,974,17-07-2023,UPI,NA
TXN02196,M003,P4699,2186,03-09-2023,Cash,NA
TXN02197,M003,P1366,3041,08-09-2023,Card,NA
TXN02198,M002,P0297,341,10-03-2023,UPI,Visa
TXN02199,M003,P4162,1664,27-09-2023,UPI,NA
TXN02200,M002,P1231,646,15-06-2023,Cash,Amex
TXN02201,M001,P3913,2053,23-11-2023,UPI,Visa
TXN02202,M002,P0197,106,13-06-2023,UPI,Visa
TXN02203,M003,P1413,2128,25-06-2023,Cash,Visa
TXN02204,M002,P2109,375,10-11-2023,Cash,NA
TXN02205,M002,P3985,666,01-08-2023,UPI,Master
TXN02206,M001,P2056,2984,11-04-2023,UPI,Amex
TXN02207,M001,P2537,2941,07-11-2023,UPI,Amex
TXN02208,M002,P4781,1263,07-08-2023,Card,NA
TXN02209,M003,P1542,250,31-05-2023,UPI,Visa
TXN02210,M002,P3391,2642,15-12-2023,Cash,NA
TXN02211,M003,P4567,695,04-10-2023,Card,Master
TXN02212,M003,P4786,3213,12-08-2023,Cash,Visa
TXN02213,M003,P3549,961,10-10-2023,Cash,Amex
TXN02214,M003,P3146,1167,05-03-2023,Card,Master
TXN02215,M002,P0167,4869,24-11-2023,Cash,Visa
TXN02216,M002,P4154,3391,24-09-2023,Card,Master
TXN02217,M002,P3732,2882,05-06-2023,Cash,Amex
TXN02218,M003,P2645,3461,29-05-2023,Cash,Amex
TXN02219,M002,P2237,4220,11-09-2023,Cash,NA
TXN02220,M002,P2442,2776,13-04-2023,Cash,Master
TXN02221,M001,P1407,1538,07-02-2023,Cash,Master
TXN02222,M002,P2703,393,08-07-2023,UPI,NA
TXN02223,M003,P0617,2263,09-07-2023,Cash,Amex
TXN02224,M003,P1614,3402,24-12-2023,Card,Amex
TXN02225,M003,P1462,3173,22-11-2023,Card,Master
TXN02226,M001,P3947,1549,17-08-2023,Card,Visa
TXN02227,M001,P2924,3647,20-01-2023,Cash,Visa
TXN02228,M003,P2960,2089,01-07-2023,Card,Amex
TXN02229,M003,P4116,1192,18-02-2023,Cash,Master
TXN02230,M002,P1796,969,08-12-2023,Cash,Amex
TXN02231,M002,P0692,4091,15-10-2023,Cash,NA
TXN02232,M001,P1075,3461,25-02-2023,Card,NA
TXN02233,M002,P2217,1765,10-07-2023,UPI,NA
TXN02234,M003,P0232,2202,17-02-2023,Card,Master
TXN02235,M003,P1212,4586,07-04-2023,Card,Visa
TXN02236,M002,P2212,4067,23-11-2023,Cash,Visa
TXN02237,M002,P3239,2942,01-09-2023,Cash,Amex
TXN02238,M001,P1707,1024,11-06-2023,UPI,NA
TXN02239,M003,P3338,3170,11-12-2023,Cash,Master
TXN02240,M003,P0528,2171,01-01-2024,Card,Visa
TXN02241,M003,P0123,516,04-07-2023,Card,NA
TXN02242,M002,P1582,3932,18-06-2023,Card,NA
TXN02243,M003,P0617,3393,13-07-2023,Card,NA
TXN02244,M001,P4202,383,18-11-2023,UPI,NA
TXN02245,M001,P2436,1194,13-08-2023,UPI,Master
TXN02246,M001,P0043,1686,21-06-2023,Cash,Amex
TXN02247,M002,P1346,198,22-01-2023,UPI,Amex
TXN02248,M001,P1851,4054,14-12-2023,UPI,Visa
TXN02249,M003,P2856,4648,28-05-2023,UPI,Master
TXN02250,M001,P4443,692,20-04-2023,UPI,NA
TXN02251,M003,P1781,1479,12-04-2023,Cash,Visa
TXN02252,M003,P1122,2201,12-05-2023,Card,Visa
TXN02253,M001,P2379,148,06-02-2023,Card,NA
TXN02254,M003,P4344,2589,13-09-2023,UPI,Master
TXN02255,M001,P4828,3419,07-12-2023,Cash,Amex
TXN02256,M003,P3127,4925,17-11-2023,UPI,Visa
TXN02257,M003,P2131,145,08-06-2023,Cash,Amex
TXN02258,M003,P3238,2397,27-04-2023,UPI,Visa
TXN02259,M002,P2586,4531,14-06-2023,UPI,Visa
TXN02260,M001,P1903,1398,03-01-2023,Cash,NA
TXN02261,M003,P0731,533,31-01-2023,Cash,NA
TXN02262,M002,P2725,2389,22-11-2023,Card,Visa
TXN02263,M001,P0621,3292,29-10-2023,Cash,Master
TXN02264,M001,P0580,1559,02-07-2023,UPI,Visa
TXN02265,M003,P1481,4503,13-02-2023,Card,Master
TXN02266,M002,P3842,3733,14-04-2023,Cash,NA
TXN02267,M001,P4914,4230,08-07-2023,UPI,Master
TXN02268,M003,P2134,2509,17-10-2023,Card,NA
TXN02269,M001,P4793,3256,30-03-2023,UPI,Amex
TXN02270,M001,P0690,4520,01-06-2023,UPI,Visa
TXN02271,M002,P0677,920,24-10-2023,Cash,Amex
TXN02272,M002,P0998,2189,01-05-2023,Card,NA
TXN02273,M003,P2198,1671,15-04-2023,Card,Master
TXN02274,M001,P0449,2424,24-04-2023,UPI,Master
TXN02275,M002,P0419,4902,06-01-2023,UPI,Master
TXN02276,M001,P4113,3723,11-04-2023,UPI,Master
TXN02277,M001,P2243,3730,30-10-2023,Cash,Amex
TXN02278,M002,P0257,3032,19-03-2023,Card,NA
TXN02279,M002,P0616,4944,01-01-2024,UPI,Visa
TXN02280,M001,P4730,3460,10-10-2023,Card,Amex
TXN02281,M003,P2762,824,03-08-2023,Card,Master
TXN02282,M001,P2968,2231,04-07-2023,UPI,Master
TXN02283,M003,P4154,254,04-07-2023,Cash,Visa
TXN02284,M003,P2155,4100,12-04-2023,UPI,Master
TXN02285,M001,P2488,4808,20-04-2023,Card,Amex
TXN02286,M003,P1215,4993,28-07-2023,Cash,NA
TXN02287,M001,P4172,214,09-11-2023,Cash,Master
TXN02288,M002,P0281,4147,20-05-2023,Card,Master
TXN02289,M003,P0305,1047,29-12-2023,Cash,NA
TXN02290,M002,P4078,2919,17-10-2023,Cash,Master
TXN02291,M001,P3031,4292,10-12-2023,Cash,Amex
TXN02292,M001,P1677,1606,15-06-2023,UPI,NA
TXN02293,M001,P3928,1851,13-03-2023,UPI,Master
TXN02294,M001,P2441,976,14-08-2023,Card,Visa
TXN02295,M002,P3148,2009,25-03-2023,UPI,Master
TXN02296,M003,P0355,4035,08-01-2023,UPI,Amex
TXN02297,M002,P4465,2159,18-12-2023,UPI,Master
TXN02298,M002,P1081,928,13-01-2023,Card,Amex
TXN02299,M003,P4425,1659,20-09-2023,Card,Visa
TXN02300,M002,P2674,4929,24-06-2023,Cash,NA
TXN02301,M001,P2417,2060,15-08-2023,Cash,Amex
TXN02302,M001,P2053,3722,13-12-2023,Cash,Amex
TXN02303,M001,P1116,1297,30-11-2023,Card,NA
TXN02304,M001,P3637,4678,02-06-2023,Cash,Amex
TXN02305,M002,P3674,3284,30-05-2023,UPI,Amex
TXN02306,M001,P0515,3959,18-12-2023,Cash,Master
TXN02307,M002,P0752,1219,26-07-2023,Cash,NA
TXN02308,M002,P1501,1935,24-11-2023,UPI,Master
TXN02309,M001,P1622,4997,24-12-2023,Cash,Amex
TXN02310,M001,P0172,4778,28-05-2023,Cash,Visa
TXN02311,M003,P3101,1847,14-07-2023,Card,Visa
TXN02312,M003,P1465,2724,12-07-2023,UPI,Visa
TXN02313,M001,P4123,2185,18-06-2023,Card,NA
TXN02314,M001,P2444,249,26-09-2023,Cash,Master
TXN02315,M001,P0217,328,01-06-2023,Cash,NA
TXN02316,M003,P0599,3759,19-02-2023,Card,Master
TXN02317,M002,P2805,982,09-01-2023,Card,Visa
TXN02318,M001,P2619,506,15-10-2023,Card,Master
TXN02319,M003,P2249,3242,12-10-2023,Cash,Master
TXN02320,M002,P2895,2892,29-10-2023,UPI,Master
TXN02321,M001,P1977,4425,21-12-2023,Card,Amex
TXN02322,M003,P4147,282,23-09-2023,Card,NA
TXN02323,M001,P3935,4400,04-03-2023,UPI,Master
TXN02324,M003,P2866,2695,23-01-2023,Cash,NA
TXN02325,M003,P2459,883,14-12-2023,UPI,Master
TXN02326,M001,P1775,2839,25-05-2023,Card,Master
TXN02327,M002,P3698,4389,04-02-2023,Card,Master
TXN02328,M001,P2284,4844,20-05-2023,Card,NA
TXN02329,M003,P0368,738,11-09-2023,Cash,Visa
TXN02330,M003,P0851,2072,13-05-2023,UPI,Visa
TXN02331,M002,P0006,4845,27-04-2023,Cash,Visa
TXN02332,M001,P3101,4943,10-11-2023,UPI,Amex
TXN02333,M002,P1078,1658,16-12-2023,Card,NA
TXN02334,M001,P2546,2019,21-08-2023,Cash,Visa
TXN02335,M003,P4106,505,09-09-2023,Cash,Visa
TXN02336,M002,P4070,2632,11-05-2023,Cash,NA
TXN02337,M002,P1204,1493,28-07-2023,Cash,NA
TXN02338,M002,P1658,1112,05-08-2023,Cash,Amex
TXN02339,M003,P4558,2351,15-03-2023,Card,Master
TXN02340,M003,P2046,4185,13-12-2023,UPI,Visa
TXN02341,M001,P0125,2750,10-11-2023,UPI,Visa
TXN02342,M001,P2401,2055,30-01-2023,UPI,NA
TXN02343,M001,P0013,4026,31-07-2023,UPI,Amex
TXN02344,M001,P4523,3711,14-01-2023,Cash,Amex
TXN02345,M003,P2033,1766,19-08-2023,Cash,NA
TXN02346,M003,P4837,2325,15-02-2023,Card,Amex
TXN02347,M001,P1898,1466,23-03-2023,UPI,NA
TXN02348,M001,P1401,107,10-11-2023,UPI,NA
TXN02349,M002,P3076,735,20-08-2023,Cash,Master
TXN02350,M003,P4671,2392,02-08-2023,UPI,Visa
TXN02351,M002,P3214,2537,03-01-2023,Cash,Visa
TXN02352,M002,P4953,191,20-02-2023,UPI,Master
TXN02353,M001,P1545,4919,25-09-2023,Cash,Visa
TXN02354,M002,P4458,1642,02-02-2023,Cash,Amex
TXN02355,M002,P2093,1348,29-01-2023,UPI,NA
TXN02356,M002,P1382,3972,06-01-2023,Cash,Amex
TXN02357,M003,P1625,1932,19-11-2023,UPI,Amex
TXN02358,M001,P1081,1007,07-11-2023,Card,Visa
TXN02359,M002,P1382,3885,20-02-2023,Cash,NA
TXN02360,M001,P1431,2961,17-02-2023,UPI,Master
TXN02361,M001,P2762,1729,25-03-2023,UPI,Amex
TXN02362,M002,P1326,960,09-09-2023,Card,NA
TXN02363,M002,P1025,892,13-08-2023,UPI,NA
TXN02364,M003,P0451,3864,24-07-2023,UPI,Master
TXN02365,M002,P1312,125,25-03-2023,Card,Master
TXN02366,M003,P2330,4615,17-06-2023,UPI,Amex
TXN02367,M001,P4211,1602,15-05-2023,Cash,Amex
TXN02368,M002,P3906,4200,22-04-2023,Card,Amex
TXN02369,M002,P1207,4344,03-01-2023,Card,NA
TXN02370,M001,P2949,3113,25-11-2023,Card,NA
TXN02371,M002,P0537,4282,16-10-2023,Cash,Amex
TXN02372,M001,P1272,3910,05-04-2023,Cash,Visa
TXN02373,M001,P2153,4477,08-10-2023,Card,Master
TXN02374,M003,P4280,3340,06-10-2023,UPI,Amex
TXN02375,M002,P3042,648,01-09-2023,UPI,NA
TXN02376,M001,P0976,2085,27-10-2023,UPI,Amex
TXN02377,M003,P3573,4827,17-08-2023,UPI,Amex
TXN02378,M002,P2298,4702,29-07-2023,UPI,Visa
TXN02379,M001,P3946,877,27-09-2023,Cash,Master
TXN02380,M002,P0365,504,19-05-2023,Card,Visa
TXN02381,M003,P0267,1168,16-04-2023,Cash,Amex
TXN02382,M002,P0195,2177,13-01-2023,Cash,Amex
TXN02383,M002,P2953,3514,16-04-2023,Cash,Visa
TXN02384,M001,P1265,3307,12-11-2023,Card,Visa
TXN02385,M001,P2893,1579,18-08-2023,UPI,Master
TXN02386,M003,P3814,4274,13-04-2023,UPI,Visa
TXN02387,M001,P3464,2043,10-07-2023,Cash,Amex
TXN02388,M001,P1335,1441,05-06-2023,Cash,Master
TXN02389,M002,P0600,3384,01-01-2024,UPI,NA
TXN02390,M002,P0044,3095,13-08-2023,Cash,Master
TXN02391,M003,P3224,3300,20-10-2023,UPI,Amex
TXN02392,M003,P4541,4851,22-02-2023,UPI,NA
TXN02393,M001,P0769,1779,11-04-2023,Card,NA
TXN02394,M002,P1937,4107,20-07-2023,Cash,NA
TXN02395,M002,P4696,3016,19-02-2023,Cash,Amex
TXN02396,M002,P1306,4682,19-05-2023,Card,NA
TXN02397,M002,P4429,4629,25-08-2023,Card,NA
TXN02398,M002,P3161,3602,04-01-2023,Cash,Amex
TXN02399,M002,P2050,269,02-04-2023,UPI,Master
TXN02400,M001,P3248,648,12-12-2023,UPI,Master
TXN02401,M003,P2592,4366,10-11-2023,Card,NA
TXN02402,M001,P4675,375,22-06-2023,UPI,NA
TXN02403,M002,P0162,4225,10-04-2023,Cash,Amex
TXN02404,M001,P1080,4883,22-03-2023,UPI,Visa
TXN02405,M001,P3890,625,12-02-2023,Card,Visa
TXN02406,M001,P0751,1944,25-03-2023,Card,Visa
TXN02407,M003,P3947,4380,03-01-2023,UPI,Master
TXN02408,M002,P2998,3701,29-11-2023,Card,Amex
TXN02409,M001,P2047,4674,02-11-2023,Cash,Amex
TXN02410,M001,P4366,983,28-06-2023,Card,NA
TXN02411,M001,P2534,3786,04-02-2023,Card,Amex
TXN02412,M002,P0020,3893,16-08-2023,Cash,Amex
TXN02413,M003,P2857,489,28-11-2023,UPI,Visa
TXN02414,M001,P0483,2068,15-08-2023,Card,Visa
TXN02415,M002,P0985,1233,15-06-2023,Cash,Amex
TXN02416,M003,P2066,3218,06-04-2023,Cash,Master
TXN02417,M001,P0003,939,04-12-2023,Cash,Amex
